stop_code,stop_name,stop_lat,stop_lon
26426,בני אפרים/הדר יוסף,32.111508,34.816744
26427,מכללת אפקה/בני אפרים,32.112324,34.816536
26428,הדר יוסף/קהילת ורשה,32.109673,34.818831
26429,הדר יוסף/קהילת ורשה,32.108838,34.819316
26432,שלום אש/קיציס,32.106877,34.821139
26434,איצטדיון הדר יוסף/בכור שטרית,32.106236,34.823049
26435,קהילת ורשה/שלום אש,32.108522,34.8203
26436,קהילת יאסי/קהילת ורשה,32.110142,34.822846
26445,יד המעביר/קהילת יאסי,32.109558,34.824644
26446,קהילת יאסי/פנחס רוזן,32.110121,34.825403
26448,פנחס רוזן/מבצע קדש,32.111251,34.825646
26450,פנחס רוזן/מבצע קדש,32.111225,34.825429
26451,אשכנזי/פנחס רוזן,32.109364,34.827197
26452,בנימין מטודלה/אבן ספיר,32.111657,34.826354
26454,ראול ולנברג/משמר הירדן,32.106866,34.83096
26455,הרוגי מלכות/משמר הירדן,32.110146,34.831821
26456,הרוגי מלכות/משמר הירדן,32.109992,34.832249
26457,משמר הירדן/הרוגי מלכות,32.111196,34.831876
26595,ראול ולנברג/הברזל,32.1068,34.832216
26600,הרוגי מלכות/עולי הגרדום,32.109434,34.83298
26601,עולי הגרדום/בי''ס ישגב,32.109388,34.83387
26603,עולי הגרדום/הרוגי מלכות,32.11009,34.834577
26605,עולי הגרדום/ניסן כהן,32.111191,34.835061
26618,שד' לוי אשכול/זריצקי,32.114288,34.789734
26619,שד' לוי אשכול/זריצקי,32.115205,34.790207
26620,שד' לוי אשכול/רודנסקי,32.120267,34.790886
26621,שד' לוי אשכול/רודנסקי,32.121124,34.791321
26623,צבי פרופס/שד' לוי אשכול,32.123186,34.790766
26627,ביה''ס יחדיו/יהודה הנשיא,32.115696,34.794792
26628,קאנטרי נווה אביבים/יהודה הנשיא,32.118773,34.795283
26629,קאנטרי נווה אביבים/יהודה הנשיא,32.119435,34.795501
26630,טאגור/אנדרסן,32.114106,34.795905
26631,קניון רמת אביב/אינשטיין,32.112891,34.797161
26632,קניון רמת אביב/אינשטיין,32.113103,34.79716
26635,אינשטיין/אהרון בארט,32.113309,34.799561
26637,רב אשי/ד''ר שמשון צ'רטוק,32.120862,34.798745
26638,רב אשי/ד''ר שמשון צ'רטוק,32.120749,34.798898
26639,קדושי השואה/צבי פרופס,32.124652,34.791779
26642,קדושי השואה/צבי פרופס,32.125722,34.792227
26643,מסוף אזורי חן,32.128509,34.792217
26646,שד' קק''ל/שלמה בן יוסף,32.122384,34.79566
26648,שלמה בן יוסף/שד' קק''ל,32.123339,34.797671
26649,שלמה בן יוסף/אבא אחימאיר,32.124059,34.797914
26650,אבא אחימאיר/שלמה בן יוסף,32.125048,34.798707
26656,קריית חינוך/שושנה פרסיץ,32.132841,34.796066
26659,קריית חינוך,32.137236,34.797798
26662,סי אנד סאן/רוזנבלום,32.138057,34.791301
26674,גן יוסף פוליטי/אופנהיימר,32.119709,34.800288
26675,גן יוסף פוליטי/אופנהיימר,32.119946,34.800117
26677,חיים לבנון/קלצ'קין,32.118624,34.801564
26682,מסוף אוניברסיטת ת''א ,32.117204,34.804116
26683,מסוף אוניברסיטת ת''א/הורדה,32.117233,34.804011
26688,אבא אחימאיר/אליהו בית צורי,32.124818,34.799838
26689,רקנאטי/שד' קק''ל,32.122109,34.802242
26691,רקנאטי/שד' קק''ל,32.122942,34.802615
26692,מרכז שוסטר/אבא אחימאיר,32.124862,34.802224
26693,מרכז שוסטר/אבא אחימאיר,32.124679,34.802192
26695,אפקה/שד' קק''ל,32.119794,34.807975
26696,מחלף קק''ל/שד' קק''ל,32.118888,34.811819
26702,מכללת אפקה/בני אפרים,32.114162,34.817041
26703,ביה''ס עמל/בני אפרים,32.115783,34.817064
26704,ביה''ס עמל/בני אפרים,32.116186,34.817501
26707,בני אפרים/שד' קק''ל,32.117935,34.81792
26708,שלונסקי/בני אפרים,32.117654,34.819701
26709,שלונסקי/בני אפרים,32.117871,34.819709
26710,בני אפרים/חנה רובינא,32.12027,34.819801
26712,שלונסקי/קהילת ונציה,32.116311,34.822833
26713,שלונסקי/קהילת ונציה,32.116082,34.824143
26714,בני אפרים/מנורה,32.121512,34.821577
26716,בית העלמין/קרית שאול,32.126874,34.821244
26718,פתחיה מרגנשבורג/פנחס רוזן,32.113971,34.825928
26721,שמואל רומנילי/בנימין מטודלה,32.112939,34.827943
26724,דבורה הנביאה/משה סנה,32.118728,34.825926
26725,פתחיה מרגנשבורג/זאב רכטר,32.114423,34.829113
26726,פתחיה מרגנשבורג/ישראל אשכנזי,32.114736,34.831432
26727,דבורה הנביאה/מתתיהו שוהם,32.118917,34.828782
26732,צה''ל/משה סנה,32.1223,34.826654
26734,ביה''ס און/ויסבורג,32.122666,34.829087
26735,ביה''ס און/ויסבורג,32.122603,34.829244
26736,צה''ל/המצביאים,32.123086,34.832027
26737,צה''ל/המצביאים,32.123151,34.832209
26740,בית העלמין/קרית שאול,32.129537,34.820267
26774,משמר הירדן/מרכוס,32.114195,34.832962
26775,מרכוס/משמר הירדן,32.114415,34.833655
26776,מרכוס/משמר הירדן,32.114305,34.83374
26777,עולי הגרדום/מרכוס,32.113051,34.836287
26779,מרכוס/עולי הגרדום,32.113775,34.836
26780,מרכוס/עולי הגרדום,32.113713,34.835896
26781,דבורה הנביאה/משמר הירדן,32.118677,34.832636
26782,משמר הירדן/דבורה הנביאה,32.117212,34.833971
26783,משמר הירדן/דבורה הנביאה,32.117596,34.834004
26784,דבורה הנביאה/משמר הירדן,32.11891,34.834075
26785,דבורה הנביאה/צה''ל,32.11866,34.836378
26790,דבורה הנביאה/ראול ולנברג,32.115365,34.839416
26795,דבורה הנביאה/צה''ל,32.118723,34.836676
26797,דבורה הנביאה/בית אל,32.117441,34.837791
26798,בית אל/דבורה הנביאה,32.117775,34.838247
26799,בית אל/דבורה הנביאה,32.117921,34.838153
26802,הצנחנים/אח''י דקר,32.118462,34.839229
26804,צה''ל/יהונתן,32.121234,34.834832
26805,צה''ל/יהונתן,32.12135,34.834863
26806,מסוף עתידים,32.114226,34.841355
26807,מסוף עתידים,32.113359,34.842539
26808,ביה''ס משה שרת/הצנחנים,32.116771,34.840383
26956,מסוף כרמלית/הורדה,32.067287,34.765823
26957,מסוף כרמלית,32.067294,34.765425
26959,כרמלית,32.067544,34.765253
26961,מסוף כרמלית,32.067589,34.765119
26963,מסוף כרמלית,32.067628,34.765001
26967,ראש פינה/הגדוד העברי,32.057814,34.77997
26970,בני אפרים/שד' קק''ל,32.117546,34.818048
26987,דרך יפו/הרצל,32.060284,34.769402
27005,מתחם שרונה/אליעזר קפלן,32.073253,34.786797
27010,ת. רכבת תל אביב - סבידור/על פרשת דרכים,32.081153,34.797682
27035,דרך שלמה/אליפלט,32.054923,34.766208
27050,דרך ההגנה/גבעתי,32.053486,34.796774
27065,האוניברסיטה/חיים לבנון,32.113879,34.801548
27069,שד' קק''ל/חיים לבנון,32.121331,34.803432
27070,שדרות קק''ל/חיים לבנון,32.121209,34.802838
27071,מחלף קק''ל/שד' קק''ל,32.119046,34.812357
27072,שד' קק''ל/בני אפרים,32.11866,34.816732
27086,כרמלית,32.067326,34.764907
27117,הרכבת/סלומון,32.061644,34.780784
27228,אלנבי/בלפור,32.067978,34.770974
27246,דיזנגוף/בן יהודה,32.096391,34.776059
27257,סינרמה/יצחק שדה,32.064494,34.79044
28538,מרכז הטקסטיל/המרד,32.063189,34.763501
28539,המרד/פינס,32.06448,34.764104
28542,אסותא/הסוללים,32.070435,34.795579
28543,וילנסקי/לוין קיפניס,32.128076,34.832253
28544,אלי תבין/וילנסקי,32.12789,34.829263
28545,סשה ארגוב/לוין קיפניס,32.126216,34.831077
28555,צה''ל/משה סנה,32.122071,34.825528
28559,שד' הר ציון/וולפסון,32.056949,34.776436
28563,משמר הירדן/טורקוב,32.108637,34.830034
28564,משמר הירדן/טורקוב,32.10796,34.830145
28566,היינריך היינה/נס לגויים,32.04382,34.762307
28574,עליית הנוער/נחלת יצחק,32.073374,34.800715
28576,פנקס/דה האז,32.091009,34.786276
28581,מתחם שרונה/אליעזר קפלן,32.073491,34.787018
28582,ביה''ס יחדיו/יהודה הנשיא,32.115774,34.794701
28587,העלייה/וולפסון,32.057755,34.773261
28594,שמחה הולצברג/אייזיק חריף,32.031153,34.746821
28596,אבן גבירול/שד' רוקח,32.09801,34.783417
28611,שד' חכמי ישראל/שד' חכמי לובלין,32.050182,34.779564
28612,שד' חכמי ישראל/שד' חכמי לובלין,32.050296,34.779518
28616,מחלף לה גווארדייה/וינגייט,32.060063,34.78717
28624,ת.מרכזית תל אביב קומה 6/רציפים,32.056487,34.779648
28625,ת.מרכזית תל אביב קומה 7/רציפים,32.054886,34.780031
28627,ת.מרכזית תל אביב קומה 6/הורדה,32.055512,34.780335
31182,פארק מדרון יפו/נמל יפו,32.048213,34.748414
31183,פארק מדרון יפו/נמל יפו,32.048305,34.748439
31184,נמל יפו/יהודה הימית,32.051821,34.75027
31186,נמל יפו/יהודה הימית,32.052191,34.750338
36230,שד' ירושלים/שמחה הולצברג,32.029896,34.750499
36231,שד' ירושלים/שמחה הולצברג,32.03012,34.75029
37348,סמינר הקיבוצים/ש''י עגנון,32.103067,34.792115
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20004,המסגר/יד חרוצים,32.061291,34.784847
20021,דרך קיבוץ גלויות/חיל השריון,32.047221,34.782598
20023,ביה''ס חסן ערפה/אבן סינא,32.046829,34.749594
20026,המסגר/התעשייה,32.066996,34.786971
20027,ת.רק''ל ארליך,32.04589,34.756904
20028,קדם/מנדס פראנס,32.042831,34.747448
20042,יהודה מרגוזה/יפת,32.050722,34.752075
20043,באסולה/פתחיה מרגנשבורג,32.114421,34.830446
20046,ת.רק''ל ארליך,32.045779,34.756969
20047,דרך נמיר/אינשטיין,32.111697,34.792204
20048,ד''ר ארליך/יפת,32.046642,34.753423
20050,סמינר הקיבוצים/דרך נמיר,32.103962,34.792661
20051,דרך נמיר/אינשטיין,32.113247,34.792778
20052,ביה''ס חסן ערפה/קדם,32.04579,34.748716
20064,דרך נמיר/שד' קק''ל,32.12212,34.794165
20096,מכללת לוינסקי/דרך נמיר,32.136871,34.798587
20099,קריית החינוך/דרך נמיר,32.132818,34.796381
20103,עירוני י''ב/טולוז,32.040335,34.74847
20104,שד' קק''ל/שלמה בן יוסף,32.122465,34.796594
20105,מכללת לוינסקי/דרך נמיר,32.136707,34.798164
20107,קדם/אסף הרופא,32.039813,34.746738
20110,מרכז פרס לשלום/3178,32.038086,34.747189
20112,מחלף גלילות/דרך נמיר,32.140196,34.800766
20116,יפת/נגיב מחפוז,32.036768,34.749216
20137,מוזאון העם היהודי/קלאוזנר,32.113359,34.80742
20138,מוזאון העם היהודי/קלאוזנר,32.114014,34.807461
20141,ולנסיה/מענית,32.043254,34.748586
20170,מרכז פרס לשלום/3178,32.03797,34.746976
20187,פנחס רוזן/אשכנזי,32.109521,34.82657
20195,משה סנה/בני אפרים,32.125059,34.825068
20203,יהודה מרגוזה/יפת,32.050729,34.752384
20266,משה סנה/צה''ל,32.121629,34.824909
20277,מסוף רדינג/רציפים,32.098781,34.779474
20287,דרך נמיר/הרב הרצוג,32.093785,34.794793
20299,פנחס רוזן/שלונסקי,32.114749,34.825525
20300,משה סנה/דבורה הנביאה,32.119376,34.825466
20301,משה סנה/צה''ל,32.121348,34.82524
20302,משה סנה/בני אפרים,32.124779,34.825126
20304,פנחס רוזן/קהילת יאסי,32.109931,34.826079
20305,פנחס רוזן/שלונסקי,32.115062,34.8253
20306,פנחס רוזן/דבורה הנביאה,32.118401,34.825268
20335,לה גווארדייה/דרך הטייסים,32.059179,34.801864
20347,דרך נמיר/יהודה המכבי,32.093781,34.794543
20348,דרך נמיר/ז'בוטינסקי,32.085267,34.795006
20349,ת. רכבת תל אביב - סבידור/דרך נמיר,32.081367,34.794199
20353,ת. רכבת ההגנה/החרש,32.055692,34.783286
20356,המסגר/המלאכה,32.066289,34.786744
20358,שבטי ישראל/לייב בן שרה,32.043793,34.75333
20359,שבטי ישראל/ד''ר ארליך,32.045899,34.755051
20361,לונדון מיניסטור/אבן גבירול,32.075104,34.781574
20364,דיזנגוף/יודפת,32.085447,34.774625
20380,הרצל/דרך בן צבי,32.046238,34.768771
20381,שבטי ישראל/ד''ר ארליך,32.045856,34.754893
20382,שבטי ישראל/בן שרה,32.044072,34.753431
20386,הרצל/התחייה,32.048483,34.769025
20388,שוקן/דרך שלמה,32.054131,34.772082
20389,שוקן/דרך קיבוץ גלויות,32.051118,34.771742
20390,לה גווארדייה/שער הגיא,32.059152,34.792881
20396,אפקה/שד' קק''ל,32.120097,34.807805
20482,ביה''ס לרפואה/קלצ'קין,32.117386,34.805957
20496,שד' ירושלים/הגיבורים,32.031351,34.751313
20503,ביה''ס לרפואה/קלצ'קין,32.117552,34.805965
20506,דרך חיל השריון/גולומב,32.049669,34.783803
20538,ת.רק''ל מחרוזת/שד' ירושלים,32.032344,34.75122
20544,נרדור/מחרוזת,32.033542,34.757432
20550,יוסף לוי/הכובשים,32.065867,34.764095
20551,מנהלי הנדסה ובת''ש/שד' בן גוריון,32.08293,34.777038
20563,ת.רק''ל בלומפילד/יהודה הימית,32.049684,34.758398
20597,אינשטיין/ברודצקי,32.113008,34.798492
20607,שבטי ישראל/תג'ר,32.04745,34.755852
20610,תיכון עמוס עוז/שושנה פרסיץ,32.131496,34.794782
20611,תיכון עמוס עוז/שושנה פרסיץ,32.131422,34.793848
20721,ביה''ס ברנר/מאיר גרוסמן,32.040954,34.767566
20825,שד' הר ציון/דרך שלמה,32.0539,34.774813
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
22955,ת.מרכזית תל אביב קומה 7/רציפים,32.056413,34.779452
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
22955,ת.מרכזית תל אביב קומה 7/רציפים,32.056413,34.779452
25439,ת.מרכזית תל אביב קומה 7/רציפים,32.056141,34.779261
22955,ת.מרכזית תל אביב קומה 7/רציפים,32.056413,34.779452
22955,ת.מרכזית תל אביב קומה 7/רציפים,32.056413,34.779452
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
28624,ת.מרכזית תל אביב קומה 6/רציפים,32.056487,34.779648
28625,ת.מרכזית תל אביב קומה 7/רציפים,32.054886,34.780031
28625,ת.מרכזית תל אביב קומה 7/רציפים,32.054886,34.780031
28625,ת.מרכזית תל אביב קומה 7/רציפים,32.054886,34.780031
28625,ת.מרכזית תל אביב קומה 7/רציפים,32.054886,34.780031
28625,ת.מרכזית תל אביב קומה 7/רציפים,32.054886,34.780031
28660,המסגר/לה גווארדיה,32.05997,34.784339
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
28624,ת.מרכזית תל אביב קומה 6/רציפים,32.056487,34.779648
28625,ת.מרכזית תל אביב קומה 7/רציפים,32.054886,34.780031
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
28663,דרך שלמה/שד' הר ציון,32.054906,34.774122
25439,ת.מרכזית תל אביב קומה 7/רציפים,32.056141,34.779261
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
22955,ת.מרכזית תל אביב קומה 7/רציפים,32.056413,34.779452
22955,ת.מרכזית תל אביב קומה 7/רציפים,32.056413,34.779452
22955,ת.מרכזית תל אביב קומה 7/רציפים,32.056413,34.779452
28624,ת.מרכזית תל אביב קומה 6/רציפים,32.056487,34.779648
25439,ת.מרכזית תל אביב קומה 7/רציפים,32.056141,34.779261
25439,ת.מרכזית תל אביב קומה 7/רציפים,32.056141,34.779261
25439,ת.מרכזית תל אביב קומה 7/רציפים,32.056141,34.779261
25439,ת.מרכזית תל אביב קומה 7/רציפים,32.056141,34.779261
28624,ת.מרכזית תל אביב קומה 6/רציפים,32.056487,34.779648
28624,ת.מרכזית תל אביב קומה 6/רציפים,32.056487,34.779648
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
28624,ת.מרכזית תל אביב קומה 6/רציפים,32.056487,34.779648
28624,ת.מרכזית תל אביב קומה 6/רציפים,32.056487,34.779648
22955,ת.מרכזית תל אביב קומה 7/רציפים,32.056413,34.779452
44212,תחנת מוניות תל אביב תחנה מרכזית,32.055134,34.780892
44210,תחנת מוניות תל אביב תחנה מרכזית,32.055019,34.780993
44209,תחנת מוניות תל אביב דרך שלמה,32.05408,34.778682
44208,תחנת מוניות תל אביב דרך שלמה,32.054237,34.778943
44207,תחנת מוניות תל אביב לוינסקי הר ציון,32.058166,34.777146
44206,תחנת מוניות תל אביב לוינסקי הר ציון,32.057666,34.777385
44205,תחנת מוניות תל אביב יחזקאל קויפמן,32.066442,34.762868
44204,תחנת מוניות תל אביב הרברט סמואל,32.0681,34.763003
44203,תחנת מוניות תל אביב הכובשים,32.068802,34.765734
44202,תחנת מוניות תל אביב הירקון,32.088932,34.771675
44096,תחנת מוניות תל אביב שכונת בבלי,32.09595,34.803653
44095,תחנת מוניות תל אביב שכונת בבלי,32.096263,34.803746
44090,תחנת מוניות תל אביב מסוף רדינג,32.098608,34.778279
44089,תחנת מוניות תל אביב מסוף רדינג,32.098687,34.778095
44029,תחנת מוניות רמת גן דרך הטייסים,32.048974,34.813797
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
44277,תחנת מוניות תל אביב הירקון,32.078128,34.76762
21378,קניון עזריאלי/כביש 20,32.072545,34.792553
20024,גשר דוד שיפמן /דרך מנחם בגין,32.080454,34.797667
20017,גשר דוד שיפמן /דרך מנחם בגין,32.080412,34.797359
20013,דרך נמיר/דרך מנחם בגין,32.080207,34.794181
20005,ת.רק''ל אלנבי/יהודה הלוי,32.062454,34.77418
20053,מקווה ישראל/לבונטין,32.062716,34.77689
28624,ת.מרכזית תל אביב קומה 6/רציפים,32.056487,34.779648
20060,ת. רכבת האוניברסיטה/מזרח,32.103299,34.805284
20054,שדרות לוי אשכול/כיכר מאיר יערי,32.100997,34.789292
20139,ישראל טל/המסגר,32.063351,34.785067
28625,ת.מרכזית תל אביב קומה 7/רציפים,32.054886,34.780031
25439,ת.מרכזית תל אביב קומה 7/רציפים,32.056141,34.779261
20235,אצטדיון בלומפילד/דרך בן צבי,32.049708,34.760838
20236,הבימה/שד' תרס''ט,32.072934,34.7788
20276,בית הלוחם/שמואל ברקאי,32.123097,34.808383
20280,יהודה הימית/אברהם לוינסון,32.049804,34.755758
20278,יהודה הימית/אברהם אבן שושן,32.050103,34.75326
20284,בית אבות בית בלב/בית אל,32.117013,34.841304
20283,בית אל/רמה,32.118982,34.840769
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20320,סשה ארגוב/מקס זליגמן,32.126058,34.835016
20317,משה וילנסקי/פרנץ קפקא,32.127596,34.834055
20316,אהרון בקר/מרדכי מאיר,32.123449,34.815203
20313,אליעזר קפלן/דובנוב,32.07356,34.783258
20311,אליעזר קפלן/אבן גבירול,32.073377,34.782953
20310,ישראל מסלנט/האסיף,32.048639,34.781126
20309,ת.מרכזית תל אביב/דרך שלמה,32.0539,34.779592
20298,ת.מרכזית תל אביב/דרך שלמה,32.054262,34.778747
20297,מיצקביץ'/עזה,32.044088,34.760052
20296,נס לגויים/עזה,32.045021,34.759427
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
27997,ת. רכבת תל אביב - סבידור/הורדה,32.082845,34.796638
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20323,דרך קיבוץ גלויות/שד' הר ציון,32.049855,34.773002
44285,תחנת מוניות תל אביב רכבת מרכז,32.082928,34.795437
44284,תחנת מוניות תל אביב רכבת מרכז,32.083269,34.797018
44283,תחנת מוניות תל אביב אזורי חן,32.128877,34.79306
44282,תחנת מוניות תל אביב אזורי חן,32.129304,34.792646
44281,תחנת מוניות תל אביב רכבת ההגנה,32.054453,34.784681
44280,תחנת מוניות תל אביב מגדל האופרה,32.073313,34.766392
44279,תחנת מוניות תל אביב אורות,32.055238,34.80739
44278,תחנת מוניות תל אביב אורות,32.055414,34.807277
20459,דרך שלמה/שלבים,32.054772,34.765578
20458,אליפלט/הרבי מבכרך,32.056724,34.764609
20457,אליפלט/הרבי מבכרך,32.057072,34.764583
20456,אצטדיון בלומפילד/שלבים,32.051292,34.764878
20455,אצטדיון בלומפילד/שלבים,32.051093,34.765061
20454,ת.רק''ל שלמה,32.054779,34.760773
20453,ת.רק''ל שלמה,32.054932,34.760718
20452,כיכר השעון/נחום גולדמן,32.056288,34.756916
20450,כיכר השעון/מרזוק ועזר,32.055276,34.75726
20449,שוק הפשפשים/יפת,32.053685,34.75499
20448,יפת/לואי פסטר,32.052346,34.753208
20447,יפת/יהודה הימית,32.049974,34.752755
20446,יפת/יצחק אבינרי,32.049054,34.752751
20445,האקדמית תל אביב-יפו/היינריך היינה,32.047253,34.762886
20444,האקדמית תל אביב-יפו/היינריך היינה,32.046458,34.762991
20443,דרך בן צבי/היינריך היינה,32.049077,34.763086
20419,ת.רק''ל בלומפילד/יהודה הימית,32.049613,34.758162
20418,היינריך היינה/נס לגויים,32.044945,34.762805
20350,נס לגויים/היינריך היינה,32.043935,34.763256
20343,נס לגויים/שרירא גאון,32.044512,34.761893
20342,היינריך הינה\יגאל ידין,32.038485,34.760919
20337,אד' קוץ/אלפרדו דבלין,32.037461,34.757416
20462,שלבים/אליפלט,32.054332,34.765086
20461,שלבים/אליפלט,32.054148,34.765206
44286,תחנת מוניות הרברט סמואל,32.073347,34.764919
20464,ת.רק''ל מחרוזת/סהרון,32.03424,34.751143
21256,ת.מרכזית תל אביב קומה 6/רציפים,32.055908,34.779085
20465,ת.רק''ל מחרוזת/סהרון,32.034129,34.751208
20467,בית החייל/פנקס,32.090955,34.791056
20466,כיכר המדינה/אריה עקיבא,32.087673,34.790814
35246,מסוף הלוחמים/משרד הרישוי,32.034018,34.770659
35245,מסוף הלוחמים/משרד הרישוי,32.034003,34.772507
44298,תחנת מוניות תל אביב מסוף כרמלית,32.067358,34.764568
20469,פרופ' ישעיהו ליבוביץ'/הרב יעקב טראב,32.044016,34.798023
20473,בית עלמין צבאי,32.128443,34.827428
20634,משמר הירדן/הרוגי מלכות,32.111778,34.832055
20636,דרך בן צבי/לבון,32.043268,34.770639
44314,תחנת מוניות תל אביב מסוף כרמלית,32.067158,34.764607
20001,ת. רכבת תל אביב- סבידור/רציפים A,32.083157,34.796089
20641,ביה''ס בעש''ט/מח''ל,32.049042,34.806271
20640,מח''ל/ הרב אלנקווה,32.049425,34.801942
20639,מח''ל/ הרב אלנקווה,32.049633,34.802053
20642,יפת/3198,32.032973,34.744243
20649,החשמונאים/שד' רוטשילד,32.070312,34.779325
20673,טאגור/אופנהיימר,32.118222,34.799611
20672,טאגור/אריה פסטרנק,32.117103,34.79642
20671,מרכז מסחרי/טאגור,32.117679,34.798088
20670,טאגור/אנדרסן,32.114559,34.796223
20669,בי''ס גרץ/אד''ם הכהן,32.085245,34.777477
20668,דרך קיבוץ גלויות/מסילת ישרים,32.048734,34.775751
20667,דרך קיבוץ גלויות/שד' ישראל גורי,32.047121,34.781426
20666,דרך קיבוץ גלויות/לבון,32.049002,34.774301
20665,אצטדיון בלומפילד/דרך קיבוץ גלויות,32.053426,34.763966
20664,פרישמן/דב הוז,32.079849,34.772121
20663,גורדון/דב הוז,32.081955,34.772622
20662,חוף גורדון,32.082504,34.769654
20661,חוף בוגרשוב/הירקון,32.078377,34.767699
20660,חוף ירושלים,32.073296,34.764793
20659,חוף בננה ביץ',32.070602,34.763816
20658,הירקון/אלנבי,32.073731,34.766306
20657,הירקון/טרומפלדור,32.07536,34.766633
20656,חוף בוגרשוב/טיילת,32.078216,34.766845
20655,חוף פרישמן,32.080415,34.768444
20654,הירקון/שדרות בן גוריון,32.084191,34.769531
20653,אליעזר פרי/ארלוזורוב,32.087486,34.770673
20652,ארלוזורוב/בן יהודה,32.087553,34.772247
20651,ז'בוטינסקי/בן יהודה,32.08959,34.773341
20674,אבן גבירול/פנקס,32.090509,34.782879
20277,מסוף רדינג/רציפים,32.098781,34.779474
25867,מסוף רדינג/הורדה,32.098973,34.778771
20676,כיכר מילאנו/יהודה המכבי,32.093956,34.784624
26806,מסוף עתידים,32.114226,34.841355
26807,מסוף עתידים,32.113359,34.842539
20700,אבן גבירול/ארלוזורוב,32.084898,34.781789
20699,אבן גבירול/ארלוזורוב,32.084806,34.781547
20698,אבן גבירול/ז'בוטינסקי,32.088644,34.782306
20697,אבן גבירול/ז'בוטינסקי,32.08874,34.782552
26956,מסוף כרמלית/הורדה,32.067287,34.765823
20009,בית ספר אוסישקין,32.095147,34.780976
20109,צ'לנוב/הגדוד העברי,32.059733,34.775866
20152,כיכר רבין/אבן גבירול,32.079138,34.781405
20193,גימנסיה הרצליה/רמז,32.087197,34.786096
20121,גאולה/הכובשים,32.071642,34.767849
20102,צ'לנוב/מטלון,32.057836,34.775157
20095,הירקון/יונה הנביא,32.073094,34.76607
20113,הגליל/השרון,32.061029,34.778487
20160,הרכבת/המסגר,32.059556,34.783556
20133,טרומפלדור/בן יהודה,32.075514,34.767296
20097,דרך שלמה/שוקן,32.054769,34.772546
25867,מסוף רדינג/הורדה,32.098973,34.778771
25867,מסוף רדינג/הורדה,32.098973,34.778771
